time_both,time_semester,time_year,Smoke,GPA,Tattoo,Facebook
F21,F,21,Yes,NA,No,0
F21,F,21,No,3.51,No,20
F21,F,21,No,NA,No,0
F21,F,21,Yes,3.6,Yes,150
F21,F,21,No,3.2,Yes,398
F21,F,21,No,3.78,No,0
F21,F,21,No,3.9,No,50
F21,F,21,No,NA,No,0
F21,F,21,No,3.75,No,0
F21,F,21,No,NA,No,0
F21,F,21,Yes,3.5,No,400
F21,F,21,No,2.9,Yes,20
F21,F,21,No,NA,No,0
F21,F,21,No,NA,No,0
F21,F,21,No,NA,No,60
F21,F,21,No,NA,No,24
F21,F,21,No,3.7,No,0
F21,F,21,No,3.92,No,0
F21,F,21,No,3.2,No,80
F21,F,21,No,3.3,Yes,1232
F21,F,21,No,3.9,No,30
F21,F,21,Yes,3,No,1000
F21,F,21,No,3.86,No,30
F21,F,21,No,3.2,No,136
F21,F,21,Yes,3.2,No,250
F21,F,21,No,3.4,No,77
F21,F,21,Yes,3.7,Yes,302
F21,F,21,No,NA,No,2000
F21,F,21,Yes,3.7,No,1000
F21,F,21,Yes,3.89,Yes,150
F21,F,21,No,3,Yes,370
F21,F,21,No,3.4,No,500
F21,F,21,No,3.75,Yes,0
F21,F,21,No,NA,No,NA
F21,F,21,No,3.9,No,0
F21,F,21,Yes,3.41,No,83
F21,F,21,No,3.3,No,100
F21,F,21,No,1.9,Yes,300
F21,F,21,No,3.82,No,250
F21,F,21,No,3.4,No,0
F21,F,21,No,3,No,100
F21,F,21,No,3,No,0
F21,F,21,Yes,3,Yes,0
F21,F,21,No,4,Yes,67
F21,F,21,No,4,No,0
F21,F,21,No,3.56,No,3500
F21,F,21,No,3.5,Yes,0
F21,F,21,No,NA,No,232
F21,F,21,No,NA,Yes,0
F21,F,21,No,2.6,No,70
F21,F,21,No,NA,No,100
F21,F,21,No,NA,Yes,65
F21,F,21,Yes,NA,Yes,300
F21,F,21,No,3.83,No,100
F21,F,21,No,2.7,No,0
F21,F,21,No,NA,No,0
F21,F,21,No,NA,No,30
F21,F,21,Yes,3.5,No,0
F21,F,21,Yes,2.9,No,800
F21,F,21,No,NA,No,0
F21,F,21,No,NA,No,0
F21,F,21,No,3,Yes,200
F21,F,21,No,2.7,NA,0
F21,F,21,No,2.5,No,50
F21,F,21,No,3.2,No,0
F21,F,21,No,NA,No,0
F21,F,21,No,NA,No,100
F21,F,21,No,3.1,Yes,0
F21,F,21,Yes,NA,No,0
F21,F,21,No,2.03,No,8
F21,F,21,No,3.1,No,100
F21,F,21,No,NA,No,43
F21,F,21,No,NA,No,734
F21,F,21,No,NA,Yes,NA
F21,F,21,NA,3.56,Yes,821
F21,F,21,Yes,3.3,No,0
F21,F,21,No,3.1,No,200
F21,F,21,No,3.7,No,0
F21,F,21,No,3.5,Yes,0
F21,F,21,No,NA,No,NA
F21,F,21,No,NA,No,300
F21,F,21,Yes,3.3,Yes,250
F21,F,21,Yes,2.6,No,100
F21,F,21,No,NA,No,130
F21,F,21,No,NA,No,200
F21,F,21,No,NA,No,NA
F21,F,21,Yes,3.62,No,200
F21,F,21,No,3.58,No,0
F21,F,21,Yes,3.1,Yes,0
F21,F,21,Yes,3.1,NA,NA
F21,F,21,No,NA,Yes,300
F21,F,21,No,3.7,No,600
F21,F,21,No,3.1,No,200
F21,F,21,No,NA,No,120
F21,F,21,No,3.6,No,127
F21,F,21,Yes,3.5,Yes,900
F21,F,21,No,NA,No,0
F21,F,21,NA,NA,NA,NA
F21,F,21,No,NA,No,0
F21,F,21,No,NA,Yes,0
F21,F,21,No,NA,No,NA
S22,S,22,No,3,No,0
S22,S,22,No,3.7,No,0
S22,S,22,No,2.6,No,361
S22,S,22,No,2.25,No,150
S22,S,22,No,3.5,No,568
S22,S,22,No,3.1,No,0
S22,S,22,No,3.6,No,0
S22,S,22,No,3.7,No,20
S22,S,22,Yes,3,Yes,0
S22,S,22,No,3.3,No,0
S22,S,22,No,NA,No,0
S22,S,22,No,3.78,No,0
S22,S,22,No,3.7,No,0
S22,S,22,No,2.85,No,110
S22,S,22,Yes,2.5,Yes,2
S22,S,22,No,3.75,No,10
S22,S,22,No,3.9,Yes,0
S22,S,22,No,3.8,No,40
S22,S,22,No,3.25,NA,0
S22,S,22,No,3.8,Yes,0
S22,S,22,Yes,NA,Yes,NA
S22,S,22,No,3,No,0
S22,S,22,No,3.78,No,0
S22,S,22,No,3.1,No,0
S22,S,22,No,3.7,No,75
S22,S,22,No,3.5,No,2099
S22,S,22,No,3.3,No,0
S22,S,22,No,3.75,No,0
S22,S,22,No,4,Yes,0
S22,S,22,No,3.8,Yes,0
S22,S,22,Yes,3.19,No,0
S22,S,22,No,3.69,No,0
S22,S,22,No,3.66,Yes,0
S22,S,22,No,3.72,No,0
S22,S,22,No,4,No,170
S22,S,22,No,3.5,No,635
S22,S,22,NA,3.5,No,329
S22,S,22,No,3.62,No,109
S22,S,22,No,3.5,No,20
S22,S,22,No,2.8,No,45
S22,S,22,No,3.92,No,0
S22,S,22,Yes,2,Yes,0
S22,S,22,Yes,3,No,0
S22,S,22,No,3.1,No,250
S22,S,22,No,3,No,0
S22,S,22,Yes,3.5,No,100
S22,S,22,Yes,2.4,Yes,0
S22,S,22,No,3,No,0
S22,S,22,No,3.72,No,0
S22,S,22,No,2.93,No,0
S22,S,22,No,3.47,No,0
S22,S,22,No,3.7,No,0
S22,S,22,Yes,3.5,No,1000
S22,S,22,No,3.5,No,0
S22,S,22,No,3.5,No,0
S22,S,22,Yes,2,Yes,75
S22,S,22,No,3.5,No,253
S22,S,22,No,3.4,No,0
S22,S,22,No,3,No,200
S22,S,22,No,2.2,No,0
S22,S,22,No,3.86,No,6
S22,S,22,No,3.1,No,0
S22,S,22,No,2.6,No,0
S22,S,22,No,3.2,No,300
S22,S,22,No,3.2,Yes,800
S22,S,22,No,3.25,No,200
S22,S,22,No,3.38,No,0
S22,S,22,No,3,No,100
S22,S,22,No,3.6,No,450
S22,S,22,No,3.6,No,NA
S22,S,22,No,3.4,No,60
S22,S,22,No,3.3,No,100
S22,S,22,Yes,3.5,No,200
S22,S,22,No,4,No,0
S22,S,22,No,3,No,0
S22,S,22,Yes,3,No,0
S22,S,22,No,3,No,0
S22,S,22,Yes,2.5,No,200
S22,S,22,No,3.75,No,100
S22,S,22,No,3.8,No,0
S22,S,22,No,3.3,No,0
S22,S,22,No,2.8,No,200
S22,S,22,No,3.5,No,80
S22,S,22,No,NA,No,100
S22,S,22,No,3.4,No,25
S22,S,22,No,3.9,No,0
S22,S,22,No,3.6,No,0
S22,S,22,No,3.5,Yes,70
S22,S,22,Yes,3,No,0
S22,S,22,Yes,NA,No,0
S22,S,22,No,3.53,Yes,0
S22,S,22,Yes,3.21,No,60
S22,S,22,No,NA,No,NA
S22,S,22,No,3,No,0
S22,S,22,No,3,No,NA
S22,S,22,No,3.5,Yes,0
S22,S,22,No,3.75,No,0
S22,S,22,No,3.9,No,0
S22,S,22,No,3.15,No,806
S22,S,22,No,NA,No,NA
S22,S,22,No,3.7,No,404
S22,S,22,No,3,No,0
S22,S,22,No,3.25,No,0
S22,S,22,No,3.34,No,NA
S22,S,22,No,2.6,Yes,120
S22,S,22,Yes,2.5,No,100
S22,S,22,No,3.11,No,0
S22,S,22,No,3.75,No,100
S22,S,22,No,3,No,0
S22,S,22,No,2.5,Yes,800
S22,S,22,No,3.89,No,0
S22,S,22,No,NA,Yes,NA
S22,S,22,No,3.7,No,400
S22,S,22,No,3.71,No,150
S22,S,22,No,2.8,Yes,0
S22,S,22,No,2.9,No,100
S22,S,22,No,3.3,Yes,112
S22,S,22,No,1.95,Yes,520
S22,S,22,Yes,2.7,Yes,900
S22,S,22,No,3,No,4
S22,S,22,No,3,No,115
S22,S,22,No,2.7,Yes,0
S22,S,22,No,3.75,No,320
S22,S,22,No,3.6,No,200
S22,S,22,No,2.75,No,0
S22,S,22,No,2.9,No,0
S22,S,22,No,3.4,No,100
S22,S,22,No,2.7,No,167
S22,S,22,No,3.9,No,200
S22,S,22,No,0.82,No,264
S22,S,22,No,3.5,No,572
S22,S,22,No,3.65,No,0
S22,S,22,No,3.5,No,0
S22,S,22,No,3.6,No,59
S22,S,22,No,2.89,No,333
S22,S,22,No,2.75,No,0
S22,S,22,No,3.49,No,220
S22,S,22,Yes,NA,No,0
S22,S,22,No,3.5,No,20
S22,S,22,No,3.75,Yes,0
S22,S,22,Yes,NA,No,1000
S22,S,22,No,3.7,No,0
S22,S,22,No,3,Yes,0
S22,S,22,No,3.71,No,0
S22,S,22,No,3.1,No,12
S22,S,22,No,3.4,Yes,0
S22,S,22,No,3.4,No,110
S22,S,22,No,2.75,No,0
S22,S,22,No,4,No,50
S22,S,22,No,3.4,No,100
S22,S,22,No,2.75,No,400
S22,S,22,No,3.5,No,50
S22,S,22,No,3.48,No,380
S22,S,22,No,3.23,No,100
S22,S,22,No,3.79,Yes,500
S22,S,22,No,2.57,No,300
S22,S,22,No,3.13,Yes,0
S22,S,22,No,3,No,112
S22,S,22,No,2.8,Yes,500
S22,S,22,No,3.75,Yes,0
S22,S,22,No,3.05,Yes,0
S22,S,22,No,3.18,No,50
S22,S,22,Yes,2.9,Yes,405
S22,S,22,No,3.25,No,0
S22,S,22,No,3.5,No,0
S22,S,22,No,2.96,Yes,20
S22,S,22,No,NA,No,2000
S22,S,22,Yes,3.4,No,0
S22,S,22,No,2.8,No,0
S22,S,22,No,NA,No,0
S22,S,22,No,NA,No,0
S22,S,22,NA,NA,No,89
S22,S,22,No,3.58,No,70
S22,S,22,No,3.1,No,49
S22,S,22,No,2.82,No,89
S22,S,22,No,3.3,No,0
S22,S,22,No,3.83,No,2000
S22,S,22,No,3.4,No,0
S22,S,22,No,3.9,No,0
S22,S,22,No,3.6,No,0
S22,S,22,Yes,3.3,No,79
S22,S,22,No,3.25,No,200
S22,S,22,No,1.68,No,0
S22,S,22,Yes,3.1,No,3000
S22,S,22,No,2.58,No,0
S22,S,22,No,3.5,No,100
S22,S,22,Yes,3.7,No,0
S22,S,22,No,3.8,Yes,4000
S22,S,22,No,3,Yes,318
S22,S,22,No,3.9,No,NA
S22,S,22,No,3.5,No,10
F22,F,22,No,3.6,No,NA
F22,F,22,No,NA,Yes,NA
F22,F,22,No,3.9,No,NA
F22,F,22,No,3.8,No,NA
F22,F,22,No,NA,Yes,NA
F22,F,22,No,NA,No,NA
F22,F,22,Yes,3.2,No,NA
F22,F,22,No,3.6,No,NA
F22,F,22,Yes,4,Yes,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,3.6,No,NA
F22,F,22,Yes,3.5,Yes,NA
F22,F,22,No,3.61,No,NA
F22,F,22,No,3.75,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,Yes,3.08,Yes,NA
F22,F,22,No,3,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,3.5,No,NA
F22,F,22,Yes,NA,No,NA
F22,F,22,Yes,3.4,No,NA
F22,F,22,Yes,3.75,Yes,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,3.1,No,NA
F22,F,22,Yes,3,No,NA
F22,F,22,No,3,No,NA
F22,F,22,No,3.53,No,NA
F22,F,22,No,3.72,No,NA
F22,F,22,Yes,2.7,Yes,NA
F22,F,22,No,NA,No,NA
F22,F,22,Yes,2.8,Yes,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,2.74,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,Yes,3.2,No,NA
F22,F,22,No,2.7,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,3.5,No,NA
F22,F,22,No,3.1,No,NA
F22,F,22,No,3.2,No,NA
F22,F,22,No,3,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,NA,Yes,NA
F22,F,22,No,NA,No,NA
F22,F,22,Yes,3,Yes,NA
F22,F,22,Yes,3.86,Yes,NA
F22,F,22,Yes,NA,No,NA
F22,F,22,Yes,3.7,Yes,NA
F22,F,22,No,3.9,Yes,NA
F22,F,22,No,2.66,Yes,NA
F22,F,22,No,3.5,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,Yes,3,No,NA
F22,F,22,No,3.5,Yes,NA
F22,F,22,No,NA,Yes,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,3.85,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,3.87,No,NA
F22,F,22,No,3.7,Yes,NA
F22,F,22,Yes,2.8,No,NA
F22,F,22,No,3.05,No,NA
F22,F,22,No,3.2,No,NA
F22,F,22,No,3.51,Yes,NA
F22,F,22,No,3.6,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,Yes,3.5,Yes,NA
F22,F,22,No,2.25,No,NA
F22,F,22,No,3.3,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,2.2,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,Yes,NA,No,NA
F22,F,22,No,3.9,No,NA
F22,F,22,No,3.2,No,NA
F22,F,22,No,3.7,No,NA
F22,F,22,No,4,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,3.1,Yes,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,3.93,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,3.4,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,3.65,Yes,NA
F22,F,22,No,NA,No,NA
F22,F,22,Yes,3,No,NA
F22,F,22,Yes,3.3,No,NA
F22,F,22,Yes,NA,Yes,NA
F22,F,22,No,3,Yes,NA
F22,F,22,No,3.4,Yes,NA
F22,F,22,No,NA,No,NA
F22,F,22,Yes,NA,No,NA
F22,F,22,Yes,3.6,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,Yes,3.35,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,2.8,Yes,NA
F22,F,22,No,3.3,No,NA
F22,F,22,No,3.9,No,NA
F22,F,22,No,3.4,No,NA
F22,F,22,No,3.59,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,3.8,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,3,No,NA
F22,F,22,No,3.3,No,NA
F22,F,22,Yes,NA,Yes,NA
F22,F,22,Yes,3.8,No,NA
F22,F,22,No,3.6,No,NA
F22,F,22,No,3.6,No,NA
F22,F,22,No,3,Yes,NA
F22,F,22,No,NA,Yes,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,3.5,No,NA
F22,F,22,No,3.45,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,Yes,3.6,Yes,NA
F22,F,22,No,3.84,No,NA
F22,F,22,No,3.2,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,2.75,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,3.7,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,3.6,No,NA
F22,F,22,No,3.59,Yes,NA
F22,F,22,No,3.9,No,NA
F22,F,22,Yes,2.8,No,NA
F22,F,22,Yes,NA,No,NA
F22,F,22,No,3.6,No,NA
F22,F,22,No,3.5,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,4,No,NA
F22,F,22,NA,NA,No,NA
F22,F,22,No,2.75,No,NA
F22,F,22,Yes,3.1,Yes,NA
F22,F,22,Yes,NA,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,3.2,No,NA
F22,F,22,No,2.5,Yes,NA
F22,F,22,Yes,NA,No,NA
F22,F,22,No,3.7,No,NA
F22,F,22,No,3.5,Yes,NA
F22,F,22,No,NA,No,NA
F22,F,22,No,2.8,No,NA
S23,S,23,No,3.75,No,NA
S23,S,23,No,3.75,No,NA
S23,S,23,No,3.7,No,NA
S23,S,23,No,3,No,NA
S23,S,23,No,3.19,No,NA
S23,S,23,Yes,3.41,No,NA
S23,S,23,No,3.8,No,NA
S23,S,23,No,3.8,No,NA
S23,S,23,No,3.3,No,NA
S23,S,23,No,3.4,No,NA
S23,S,23,No,3.45,No,NA
S23,S,23,No,3,No,NA
S23,S,23,No,3.47,No,NA
S23,S,23,No,3.25,Yes,NA
S23,S,23,No,3.6,No,NA
S23,S,23,No,3.7,No,NA
S23,S,23,No,3.7,No,NA
S23,S,23,Yes,3.1,No,NA
S23,S,23,No,3.08,Yes,NA
S23,S,23,No,3.5,No,NA
S23,S,23,No,2.4,No,NA
S23,S,23,No,2.08,No,NA
S23,S,23,No,3.79,No,NA
S23,S,23,No,4,No,NA
S23,S,23,Yes,3.3,No,NA
S23,S,23,Yes,3.1,No,NA
S23,S,23,Yes,3.5,No,NA
S23,S,23,Yes,3,No,NA
S23,S,23,No,3.85,No,NA
S23,S,23,No,3.25,No,NA
S23,S,23,No,3.67,No,NA
S23,S,23,No,3.4,No,NA
S23,S,23,Yes,3.5,No,NA
S23,S,23,No,3.4,No,NA
S23,S,23,Yes,3,No,NA
S23,S,23,No,3.1,No,NA
S23,S,23,Yes,2.89,Yes,NA
S23,S,23,No,3.1,Yes,NA
S23,S,23,No,3.7,No,NA
S23,S,23,No,3.8,No,NA
S23,S,23,No,3.62,Yes,NA
S23,S,23,No,3.5,No,NA
S23,S,23,Yes,3.67,Yes,NA
S23,S,23,No,3.6,No,NA
S23,S,23,No,3.36,No,NA
S23,S,23,No,3.7,No,NA
S23,S,23,Yes,3.4,No,NA
S23,S,23,No,3.47,No,NA
S23,S,23,No,3.5,Yes,NA
S23,S,23,No,3.51,No,NA
S23,S,23,No,3.2,No,NA
S23,S,23,No,3.5,Yes,NA
S23,S,23,No,3.34,No,NA
S23,S,23,No,4,No,NA
S23,S,23,No,3.5,No,NA
S23,S,23,No,3.8,No,NA
S23,S,23,Yes,3.47,No,NA
S23,S,23,Yes,NA,No,NA
S23,S,23,No,NA,No,NA
S23,S,23,No,3.2,Yes,NA
S23,S,23,NA,3.9,No,NA
S23,S,23,No,3.7,Yes,NA
S23,S,23,No,3.75,No,NA
S23,S,23,No,3.64,No,NA
S23,S,23,No,3.94,No,NA
S23,S,23,Yes,3.6,No,NA
S23,S,23,No,4,No,NA
S23,S,23,No,3.6,Yes,NA
S23,S,23,No,3.55,No,NA
S23,S,23,Yes,2.3,Yes,NA
S23,S,23,No,3.8,No,NA
S23,S,23,Yes,3.81,No,NA
S23,S,23,No,2.75,Yes,NA
S23,S,23,No,3,No,NA
S23,S,23,No,3.7,Yes,NA
S23,S,23,No,4,No,NA
S23,S,23,No,3.9,No,NA
S23,S,23,No,3.86,Yes,NA
S23,S,23,No,3.4,No,NA
S23,S,23,No,3.9,Yes,NA
S23,S,23,No,3.5,No,NA
S23,S,23,Yes,2.9,No,NA
S23,S,23,No,3,No,NA
S23,S,23,No,3.5,Yes,NA
S23,S,23,No,3,No,NA
S23,S,23,No,3.27,No,NA
S23,S,23,No,3.94,No,NA
S23,S,23,No,3.3,Yes,NA
S23,S,23,Yes,3.5,No,NA
S23,S,23,No,3.9,No,NA
S23,S,23,No,3.97,No,NA
S23,S,23,Yes,3.83,No,NA
S23,S,23,No,3.5,No,NA
S23,S,23,No,3.47,No,NA
S23,S,23,No,1.9,No,NA
S23,S,23,No,3,No,NA
S23,S,23,No,3.8,Yes,NA
S23,S,23,No,3.6,Yes,NA
S23,S,23,No,3.1,Yes,NA
S23,S,23,No,3.8,No,NA
S23,S,23,Yes,2.7,No,NA
S23,S,23,No,3.27,Yes,NA
S23,S,23,NA,3,No,NA
S23,S,23,No,3.67,No,NA
S23,S,23,Yes,2.9,No,NA
S23,S,23,No,3.65,No,NA
S23,S,23,No,3.1,Yes,NA
S23,S,23,Yes,3,No,NA
S23,S,23,Yes,3.75,No,NA
S23,S,23,No,NA,No,NA
S23,S,23,No,3.6,Yes,NA
S23,S,23,No,3.5,No,NA
S23,S,23,No,1.6,Yes,NA
S23,S,23,No,3,Yes,NA
S23,S,23,No,3.5,No,NA
S23,S,23,No,3.95,No,NA
S23,S,23,No,3.9,No,NA
S23,S,23,Yes,NA,Yes,NA
S23,S,23,Yes,3.55,No,NA
S23,S,23,Yes,3.6,No,NA
S23,S,23,Yes,3.08,No,NA
S23,S,23,Yes,3.9,No,NA
S23,S,23,No,3.47,No,NA
S23,S,23,No,3.7,NA,NA
S23,S,23,Yes,3.1,No,NA
S23,S,23,No,3.3,No,NA
S23,S,23,No,4,No,NA
S23,S,23,Yes,2.5,No,NA
S23,S,23,Yes,3.55,No,NA
S23,S,23,Yes,3,No,NA
S23,S,23,No,3.63,No,NA
S23,S,23,No,3.45,No,NA
S23,S,23,Yes,2.8,No,NA
S23,S,23,No,2.6,No,NA
S23,S,23,No,NA,No,NA
S23,S,23,Yes,3.8,No,NA
S23,S,23,No,3.6,No,NA
S23,S,23,No,3.87,No,NA
S23,S,23,No,3.2,No,NA
S23,S,23,No,3.2,Yes,NA
S23,S,23,No,3.9,No,NA
S23,S,23,Yes,3.5,No,NA
S23,S,23,No,3.8,Yes,NA
S23,S,23,No,3.7,No,NA
S23,S,23,No,3.35,Yes,NA
S23,S,23,No,3.5,No,NA
S23,S,23,No,3.47,No,NA
S23,S,23,Yes,3.2,No,NA
S23,S,23,No,3.9,Yes,NA
S23,S,23,No,3.75,No,NA
S23,S,23,Yes,3.2,No,NA
S23,S,23,No,3.94,No,NA
S23,S,23,No,3.7,No,NA
S23,S,23,Yes,4,No,NA
S23,S,23,No,3.48,No,NA
S23,S,23,Yes,3,No,NA
S23,S,23,Yes,3.6,Yes,NA
S23,S,23,No,3.54,NA,NA
S23,S,23,No,3.9,No,NA
S23,S,23,Yes,3.75,No,NA
S23,S,23,No,3.2,No,NA
S23,S,23,No,3.25,Yes,NA
S23,S,23,No,3.45,No,NA
F23,F,23,No,3.5,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,3.5,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,Yes,2.6,yes,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,3,no,NA
F23,F,23,No,3,yes,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,3.67,no,NA
F23,F,23,No,3.65,no,NA
F23,F,23,No,4,no,NA
F23,F,23,No,3.7,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,3,yes,NA
F23,F,23,No,2.4,no,NA
F23,F,23,No,3.2,yes,NA
F23,F,23,No,3.96,no,NA
F23,F,23,No,3,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,3.4,yes,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,3.4,no,NA
F23,F,23,No,3.17,no,NA
F23,F,23,No,2.75,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,Yes,3.68,no,NA
F23,F,23,No,3.54,no,NA
F23,F,23,No,3.3,no,NA
F23,F,23,No,3.2,no,NA
F23,F,23,No,2.75,yes,NA
F23,F,23,Yes,3.8,no,NA
F23,F,23,No,3.53,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,3.75,no,NA
F23,F,23,Yes,3.5,yes,NA
F23,F,23,Yes,3.4,yes,NA
F23,F,23,Yes,NA,no,NA
F23,F,23,No,3.75,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,Yes,3.8,yes,NA
F23,F,23,No,3.75,yes,NA
F23,F,23,No,3.1,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,3.25,yes,NA
F23,F,23,No,3.25,yes,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,3.5,no,NA
F23,F,23,No,3.03,yes,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,3.15,no,NA
F23,F,23,No,3.6,no,NA
F23,F,23,Yes,3.5,no,NA
F23,F,23,No,3.5,yes,NA
F23,F,23,No,3.5,yes,NA
F23,F,23,No,3.9,no,NA
F23,F,23,No,3.2,no,NA
F23,F,23,No,NA,yes,NA
F23,F,23,No,NA,no,NA
F23,F,23,Yes,2.5,yes,NA
F23,F,23,No,3.2,no,NA
F23,F,23,Yes,NA,yes,NA
F23,F,23,Yes,2.9,no,NA
F23,F,23,No,3.2,no,NA
F23,F,23,No,3.75,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,3.1,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,3.29,no,NA
F23,F,23,No,3.55,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,3,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,3.8,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,Yes,3.86,no,NA
F23,F,23,Yes,2.75,no,NA
F23,F,23,Yes,3.1,yes,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,Yes,3.8,no,NA
F23,F,23,No,3.363,yes,NA
F23,F,23,No,3,no,NA
F23,F,23,No,3.5,no,NA
F23,F,23,Yes,4,no,NA
F23,F,23,No,3.1,no,NA
F23,F,23,No,3.5,no,NA
F23,F,23,No,3,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,3.8,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,3.61,no,NA
F23,F,23,No,NA,yes,NA
F23,F,23,Yes,3.67,yes,NA
F23,F,23,No,3.4,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,Yes,3.4,no,NA
F23,F,23,No,3.2,yes,NA
F23,F,23,No,3.6,yes,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,2.7,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,3.7,yes,NA
F23,F,23,No,NA,no,NA
F23,F,23,Yes,NA,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,Yes,NA,no,NA
F23,F,23,No,NA,yes,NA
F23,F,23,No,3.9,no,NA
F23,F,23,No,2.7,no,NA
F23,F,23,No,3.5,no,NA
F23,F,23,Yes,3.9,no,NA
F23,F,23,No,3.1,yes,NA
F23,F,23,No,3.8,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,NA,yes,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,3,no,NA
F23,F,23,Yes,3.2,no,NA
F23,F,23,No,3.8,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,3.9,yes,NA
F23,F,23,No,3.18,no,NA
F23,F,23,Yes,3.7,yes,NA
F23,F,23,Yes,NA,no,NA
F23,F,23,Yes,NA,no,NA
F23,F,23,No,3.8,no,NA
F23,F,23,No,3.7,yes,NA
F23,F,23,No,3.25,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,3.7,no,NA
F23,F,23,No,3.55,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,NA,yes,NA
F23,F,23,No,NA,no,NA
F23,F,23,Yes,NA,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,Yes,3.5,no,NA
F23,F,23,Yes,NA,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,NA,no,NA
F23,F,23,No,2.75,no,NA
F23,F,23,No,3.94,no,NA
F23,F,23,No,3.89,no,NA
F23,F,23,No,3.4,yes,NA
F23,F,23,No,3.7,no,NA
F23,F,23,No,3.76,no,NA
F23,F,23,No,3.25,no,NA
F23,F,23,No,3.39,no,NA
F23,F,23,No,3.5,no,NA
F23,F,23,Yes,3.3,yes,NA
F23,F,23,No,3,yes,NA
